date,floor,unit,water_usage,num_residents,unit_size
2023-10-22,1,3,862.47,4,144
2023-10-23,1,3,794.67,4,144
2023-10-24,1,3,868.14,4,144
2023-10-25,1,3,1281.98,4,144
2023-10-26,1,3,891.32,4,144
2023-10-27,1,3,460.97,4,144
2023-10-28,1,3,727.53,4,144
2023-10-29,1,3,762.63,4,144
2023-10-30,1,3,893.4,4,144
2023-10-31,1,3,1222.9,4,144
2023-11-01,1,3,1085.18,4,144
2023-11-02,1,3,794.29,4,144
2023-11-03,1,3,1048.29,4,144
2023-11-04,1,3,700.74,4,144
2023-11-05,1,3,659.98,4,144
2023-11-06,1,3,694.11,4,144
2023-11-07,1,3,691.86,4,144
2023-11-08,1,3,1494.52,4,144
2023-11-09,1,3,975.53,4,144
2023-11-10,1,3,682.94,4,144
2023-11-11,1,3,467.05,4,144
2023-11-12,1,3,668.51,4,144
2023-11-13,1,3,884.23,4,144
2023-11-14,1,3,1118.56,4,144
2023-11-15,1,3,1697.28,4,144
2023-11-16,1,3,656.56,4,144
2023-11-17,1,3,721.34,4,144
2023-11-18,1,3,818.4,4,144
2023-11-19,1,3,730.61,4,144
2023-11-20,1,3,1070.34,4,144
2023-11-21,1,3,1093.72,4,144
2023-11-22,1,3,862.08,4,144
2023-11-23,1,3,849.82,4,144
2023-11-24,1,3,903.08,4,144
2023-11-25,1,3,784.76,4,144
2023-11-26,1,3,722.79,4,144
2023-11-27,1,3,872.34,4,144
2023-11-28,1,3,1021.13,4,144
2023-11-29,1,3,592.1,4,144
2023-11-30,1,3,852.01,4,144
2023-12-01,1,3,906.13,4,144
2023-12-02,1,3,727.47,4,144
2023-12-03,1,3,823.94,4,144
2023-12-04,1,3,947.19,4,144
2023-12-05,1,3,1245.37,4,144
2023-12-06,1,3,1109.88,4,144
2023-12-07,1,3,754.98,4,144
2023-12-08,1,3,776.47,4,144
2023-12-09,1,3,513.81,4,144
2023-12-10,1,3,972.27,4,144
2023-12-11,1,3,1210.49,4,144
2023-12-12,1,3,1165.62,4,144
2023-12-13,1,3,1133.01,4,144
2023-12-14,1,3,1037.42,4,144
2023-12-15,1,3,898.0,4,144
2023-12-16,1,3,594.16,4,144
2023-12-17,1,3,1051.07,4,144
2023-12-18,1,3,966.13,4,144
2023-12-19,1,3,1093.25,4,144
2023-12-20,1,3,1511.0,4,144
2023-12-21,1,3,1044.03,4,144
2023-12-22,1,3,941.31,4,144
2023-12-23,1,3,932.83,4,144
2023-12-24,1,3,703.54,4,144
2023-12-25,1,3,827.53,4,144
2023-12-26,1,3,1095.78,4,144
2023-12-27,1,3,1144.33,4,144
2023-12-28,1,3,1133.16,4,144
2023-12-29,1,3,894.78,4,144
2023-12-30,1,3,521.5,4,144
2023-12-31,1,3,940.91,4,144
2024-01-01,1,3,868.16,4,144
2024-01-02,1,3,585.34,4,144
2024-01-03,1,3,904.68,4,144
2024-01-04,1,3,990.12,4,144
2024-01-05,1,3,572.74,4,144
2024-01-06,1,3,490.92,4,144
2024-01-07,1,3,1247.24,4,144
2024-01-08,1,3,885.12,4,144
2024-01-09,1,3,1350.8,4,144
2024-01-10,1,3,1194.13,4,144
2024-01-11,1,3,1354.33,4,144
2024-01-12,1,3,469.2,4,144
2024-01-13,1,3,668.13,4,144
2024-01-14,1,3,430.74,4,144
2024-01-15,1,3,888.41,4,144
2024-01-16,1,3,856.62,4,144
2024-01-17,1,3,964.93,4,144
2024-01-18,1,3,947.77,4,144
2024-01-19,1,3,622.58,4,144
2024-01-20,1,3,698.23,4,144
2024-01-21,1,3,552.23,4,144
2024-01-22,1,3,632.71,4,144
2024-01-23,1,3,1024.92,4,144
2024-01-24,1,3,770.61,4,144
2024-01-25,1,3,994.87,4,144
2024-01-26,1,3,578.51,4,144
2024-01-27,1,3,434.79,4,144
2024-01-28,1,3,893.05,4,144
2024-01-29,1,3,831.63,4,144
2024-01-30,1,3,740.91,4,144
2024-01-31,1,3,1143.47,4,144
2024-02-01,1,3,616.56,4,144
2024-02-02,1,3,615.89,4,144
2024-02-03,1,3,670.92,4,144
2024-02-04,1,3,1048.58,4,144
2024-02-05,1,3,644.43,4,144
2024-02-06,1,3,921.59,4,144
2024-02-07,1,3,1221.77,4,144
2024-02-08,1,3,655.39,4,144
2024-02-09,1,3,701.0,4,144
2024-02-10,1,3,843.41,4,144
2024-02-11,1,3,716.63,4,144
2024-02-12,1,3,1136.94,4,144
2024-02-13,1,3,1220.0,4,144
2024-02-14,1,3,1332.07,4,144
2024-02-15,1,3,945.65,4,144
2024-02-16,1,3,771.84,4,144
2024-02-17,1,3,688.6,4,144
2024-02-18,1,3,952.96,4,144
2024-02-19,1,3,947.11,4,144
2024-02-20,1,3,999.45,4,144
2024-02-21,1,3,817.03,4,144
2024-02-22,1,3,1028.49,4,144
2024-02-23,1,3,664.01,4,144
2024-02-24,1,3,731.79,4,144
2024-02-25,1,3,832.91,4,144
2024-02-26,1,3,1134.97,4,144
2024-02-27,1,3,974.91,4,144
2024-02-28,1,3,868.53,4,144
2024-02-29,1,3,809.27,4,144
2024-03-01,1,3,889.51,4,144
2024-03-02,1,3,777.55,4,144
2024-03-03,1,3,977.73,4,144
2024-03-04,1,3,967.99,4,144
2024-03-05,1,3,1323.58,4,144
2024-03-06,1,3,970.27,4,144
2024-03-07,1,3,936.01,4,144
2024-03-08,1,3,761.0,4,144
2024-03-09,1,3,661.3,4,144
2024-03-10,1,3,1249.82,4,144
2024-03-11,1,3,1225.28,4,144
2024-03-12,1,3,1122.18,4,144
2024-03-13,1,3,1089.19,4,144
2024-03-14,1,3,853.2,4,144
2024-03-15,1,3,762.12,4,144
2024-03-16,1,3,808.96,4,144
2024-03-17,1,3,1015.13,4,144
2024-03-18,1,3,737.0,4,144
2024-03-19,1,3,906.2,4,144
2024-03-20,1,3,1487.79,4,144
2024-03-21,1,3,818.03,4,144
2024-03-22,1,3,883.77,4,144
2024-03-23,1,3,909.06,4,144
2024-03-24,1,3,667.73,4,144
2024-03-25,1,3,1199.26,4,144
2024-03-26,1,3,1392.28,4,144
2024-03-27,1,3,690.97,4,144
2024-03-28,1,3,889.6,4,144
2024-03-29,1,3,662.96,4,144
2024-03-30,1,3,679.67,4,144
2024-03-31,1,3,700.67,4,144
2024-04-01,1,3,1162.56,4,144
2024-04-02,1,3,906.72,4,144
2024-04-03,1,3,718.0,4,144
2024-04-04,1,3,619.34,4,144
2024-04-05,1,3,555.11,4,144
2024-04-06,1,3,908.89,4,144
2024-04-07,1,3,1454.5,4,144
2024-04-08,1,3,541.41,4,144
2024-04-09,1,3,1448.19,4,144
2024-04-10,1,3,823.46,4,144
2024-04-11,1,3,776.89,4,144
2024-04-12,1,3,1172.02,4,144
2024-04-13,1,3,909.28,4,144
2024-04-14,1,3,971.08,4,144
2024-04-15,1,3,932.2,4,144
2024-04-16,1,3,877.27,4,144
2024-04-17,1,3,954.83,4,144
2024-04-18,1,3,1280.9,4,144
2024-04-19,1,3,937.32,4,144
2024-04-20,1,3,935.76,4,144
2024-04-21,1,3,679.23,4,144
2024-04-22,1,3,871.79,4,144
2024-04-23,1,3,993.97,4,144
2024-04-24,1,3,819.3,4,144
2024-04-25,1,3,938.6,4,144
2024-04-26,1,3,620.85,4,144
2024-04-27,1,3,570.95,4,144
2024-04-28,1,3,1115.74,4,144
2024-04-29,1,3,880.76,4,144
2024-04-30,1,3,829.74,4,144
2024-05-01,1,3,952.59,4,144
2024-05-02,1,3,887.14,4,144
2024-05-03,1,3,539.14,4,144
2024-05-04,1,3,465.42,4,144
2024-05-05,1,3,726.94,4,144
2024-05-06,1,3,907.36,4,144
2024-05-07,1,3,1202.02,4,144
2024-05-08,1,3,1062.77,4,144
2024-05-09,1,3,584.94,4,144
2024-05-10,1,3,1014.85,4,144
2024-05-11,1,3,510.78,4,144
2024-05-12,1,3,709.14,4,144
2024-05-13,1,3,601.6,4,144
2024-05-14,1,3,1508.52,4,144
2024-05-15,1,3,771.24,4,144
2024-05-16,1,3,1081.13,4,144
2024-05-17,1,3,921.91,4,144
2024-05-18,1,3,542.52,4,144
2024-05-19,1,3,1028.3,4,144
2024-05-20,1,3,754.51,4,144
2024-05-21,1,3,1183.05,4,144
2024-05-22,1,3,785.94,4,144
2024-05-23,1,3,958.94,4,144
2024-05-24,1,3,681.77,4,144
2024-05-25,1,3,794.33,4,144
2024-05-26,1,3,1237.91,4,144
2024-05-27,1,3,500.99,4,144
2024-05-28,1,3,766.9,4,144
2024-05-29,1,3,622.5,4,144
2024-05-30,1,3,565.42,4,144
2024-05-31,1,3,765.73,4,144
2024-06-01,1,3,1069.48,4,144
2024-06-02,1,3,1072.93,4,144
2024-06-03,1,3,1123.6,4,144
2024-06-04,1,3,786.33,4,144
2024-06-05,1,3,816.84,4,144
2024-06-06,1,3,1127.34,4,144
2024-06-07,1,3,1094.66,4,144
2024-06-08,1,3,603.01,4,144
2024-06-09,1,3,1049.22,4,144
2024-06-10,1,3,962.98,4,144
2024-06-11,1,3,1268.32,4,144
2024-06-12,1,3,816.78,4,144
2024-06-13,1,3,608.76,4,144
2024-06-14,1,3,815.91,4,144
2024-06-15,1,3,551.76,4,144
2024-06-16,1,3,323.35,4,144
2024-06-17,1,3,413.1,4,144
2024-06-18,1,3,753.69,4,144
2024-06-19,1,3,839.98,4,144
2024-06-20,1,3,722.03,4,144
2024-06-21,1,3,613.41,4,144
2024-06-22,1,3,804.72,4,144
2024-06-23,1,3,862.96,4,144
2024-06-24,1,3,332.59,4,144
2024-06-25,1,3,846.77,4,144
2024-06-26,1,3,978.26,4,144
2024-06-27,1,3,897.9,4,144
2024-06-28,1,3,487.03,4,144
2024-06-29,1,3,741.75,4,144
2024-06-30,1,3,888.23,4,144
2024-07-01,1,3,982.09,4,144
2024-07-02,1,3,1004.33,4,144
2024-07-03,1,3,1068.18,4,144
2024-07-04,1,3,738.67,4,144
2024-07-05,1,3,978.44,4,144
2024-07-06,1,3,941.15,4,144
2024-07-07,1,3,895.32,4,144
2024-07-08,1,3,768.99,4,144
2024-07-09,1,3,1141.96,4,144
2024-07-10,1,3,858.96,4,144
2024-07-11,1,3,1006.23,4,144
2024-07-12,1,3,708.41,4,144
2024-07-13,1,3,781.15,4,144
2024-07-14,1,3,619.44,4,144
2024-07-15,1,3,1089.44,4,144
2024-07-16,1,3,1062.34,4,144
2024-07-17,1,3,700.67,4,144
2024-07-18,1,3,1061.51,4,144
2024-07-19,1,3,406.77,4,144
2024-07-20,1,3,964.0,4,144
2024-07-21,1,3,924.14,4,144
2024-07-22,1,3,688.24,4,144
2024-07-23,1,3,876.11,4,144
2024-07-24,1,3,1222.8,4,144
2024-07-25,1,3,1013.35,4,144
2024-07-26,1,3,714.06,4,144
2024-07-27,1,3,484.02,4,144
2024-07-28,1,3,1216.85,4,144
2024-07-29,1,3,874.75,4,144
2024-07-30,1,3,1069.39,4,144
2024-07-31,1,3,1076.59,4,144
2024-08-01,1,3,942.6,4,144
2024-08-02,1,3,460.92,4,144
2024-08-03,1,3,573.02,4,144
2024-08-04,1,3,573.34,4,144
2024-08-05,1,3,588.94,4,144
2024-08-06,1,3,582.98,4,144
2024-08-07,1,3,685.62,4,144
2024-08-08,1,3,791.38,4,144
2024-08-09,1,3,1014.61,4,144
2024-08-10,1,3,471.77,4,144
2024-08-11,1,3,717.19,4,144
2024-08-12,1,3,913.17,4,144
2024-08-13,1,3,874.07,4,144
2024-08-14,1,3,915.86,4,144
2024-08-15,1,3,1228.77,4,144
2024-08-16,1,3,559.78,4,144
2024-08-17,1,3,602.8,4,144
2024-08-18,1,3,775.75,4,144
2024-08-19,1,3,659.85,4,144
2024-08-20,1,3,1196.56,4,144
2024-08-21,1,3,656.14,4,144
2024-08-22,1,3,599.61,4,144
2024-08-23,1,3,876.4,4,144
2024-08-24,1,3,526.57,4,144
2024-08-25,1,3,983.44,4,144
2024-08-26,1,3,615.39,4,144
2024-08-27,1,3,988.54,4,144
2024-08-28,1,3,1089.58,4,144
2024-08-29,1,3,862.95,4,144
2024-08-30,1,3,1008.38,4,144
2024-08-31,1,3,644.39,4,144
2024-09-01,1,3,977.9,4,144
2024-09-02,1,3,957.45,4,144
2024-09-03,1,3,789.9,4,144
2024-09-04,1,3,1375.36,4,144
2024-09-05,1,3,834.77,4,144
2024-09-06,1,3,599.68,4,144
2024-09-07,1,3,784.56,4,144
2024-09-08,1,3,950.44,4,144
2024-09-09,1,3,1156.05,4,144
2024-09-10,1,3,732.21,4,144
2024-09-11,1,3,1522.25,4,144
2024-09-12,1,3,1113.22,4,144
2024-09-13,1,3,982.97,4,144
2024-09-14,1,3,578.11,4,144
2024-09-15,1,3,554.14,4,144
2024-09-16,1,3,955.4,4,144
2024-09-17,1,3,1256.58,4,144
2024-09-18,1,3,1166.7,4,144
2024-09-19,1,3,743.45,4,144
2024-09-20,1,3,924.46,4,144
2024-09-21,1,3,787.61,4,144
2024-09-22,1,3,1052.09,4,144
2024-09-23,1,3,802.44,4,144
2024-09-24,1,3,1030.98,4,144
2024-09-25,1,3,701.98,4,144
2024-09-26,1,3,850.13,4,144
2024-09-27,1,3,1068.92,4,144
2024-09-28,1,3,513.99,4,144
2024-09-29,1,3,944.8,4,144
2024-09-30,1,3,871.12,4,144
2024-10-01,1,3,635.64,4,144
2024-10-02,1,3,1395.79,4,144
2024-10-03,1,3,965.78,4,144
2024-10-04,1,3,611.82,4,144
2024-10-05,1,3,794.07,4,144
2024-10-06,1,3,675.73,4,144
2024-10-07,1,3,1266.18,4,144
2024-10-08,1,3,594.29,4,144
2024-10-09,1,3,1018.58,4,144
2024-10-10,1,3,473.71,4,144
2024-10-11,1,3,684.35,4,144
2024-10-12,1,3,529.93,4,144
2024-10-13,1,3,981.05,4,144
2024-10-14,1,3,563.53,4,144
2024-10-15,1,3,1318.13,4,144
2024-10-16,1,3,1045.08,4,144
2024-10-17,1,3,899.14,4,144
2023-10-19,1,4,448.82,4,74
2023-10-20,1,4,309.66,4,74
2023-10-21,1,4,462.57,4,74
2023-10-22,1,4,470.8,4,74
2023-10-23,1,4,210.36,4,74
2023-10-24,1,4,381.94,4,74
2023-10-25,1,4,663.99,4,74
2023-10-26,1,4,267.53,4,74
2023-10-27,1,4,491.28,4,74
2023-10-28,1,4,287.82,4,74
2023-10-29,1,4,579.27,4,74
2023-10-30,1,4,508.87,4,74
2023-10-31,1,4,612.16,4,74
2023-11-01,1,4,650.89,4,74
2023-11-02,1,4,407.83,4,74
2023-11-03,1,4,267.77,4,74
2023-11-04,1,4,238.89,4,74
2023-11-05,1,4,394.29,4,74
2023-11-06,1,4,496.68,4,74
2023-11-07,1,4,670.33,4,74
2023-11-08,1,4,674.17,4,74
2023-11-09,1,4,370.73,4,74
2023-11-10,1,4,281.7,4,74
2023-11-11,1,4,332.33,4,74
2023-11-12,1,4,480.81,4,74
2023-11-13,1,4,312.42,4,74
2023-11-14,1,4,457.34,4,74
2023-11-15,1,4,503.65,4,74
2023-11-16,1,4,224.24,4,74
2023-11-17,1,4,260.45,4,74
2023-11-18,1,4,303.85,4,74
2023-11-19,1,4,603.54,4,74
2023-11-20,1,4,480.21,4,74
2023-11-21,1,4,642.26,4,74
2023-11-22,1,4,714.09,4,74
2023-11-23,1,4,400.27,4,74
2023-11-24,1,4,406.15,4,74
2023-11-25,1,4,285.47,4,74
2023-11-26,1,4,385.38,4,74
2023-11-27,1,4,360.28,4,74
2023-11-28,1,4,627.78,4,74
2023-11-29,1,4,525.4,4,74
2023-11-30,1,4,584.68,4,74
2023-12-01,1,4,497.27,4,74
2023-12-02,1,4,234.4,4,74
2023-12-03,1,4,508.85,4,74
2023-12-04,1,4,458.88,4,74
2023-12-05,1,4,557.1,4,74
2023-12-06,1,4,633.39,4,74
2023-12-07,1,4,417.5,4,74
2023-12-08,1,4,313.66,4,74
2023-12-09,1,4,431.18,4,74
2023-12-10,1,4,496.95,4,74
2023-12-11,1,4,335.84,4,74
2023-12-12,1,4,412.15,4,74
2023-12-13,1,4,275.96,4,74
2023-12-14,1,4,377.99,4,74
2023-12-15,1,4,404.49,4,74
2023-12-16,1,4,302.85,4,74
2023-12-17,1,4,353.12,4,74
2023-12-18,1,4,536.81,4,74
2023-12-19,1,4,315.06,4,74
2023-12-20,1,4,551.43,4,74
2023-12-21,1,4,571.86,4,74
2023-12-22,1,4,203.82,4,74
2023-12-23,1,4,235.3,4,74
2023-12-24,1,4,408.08,4,74
2023-12-25,1,4,609.8,4,74
2023-12-26,1,4,451.05,4,74
2023-12-27,1,4,425.43,4,74
2023-12-28,1,4,523.34,4,74
2023-12-29,1,4,359.49,4,74
2023-12-30,1,4,408.85,4,74
2023-12-31,1,4,500.69,4,74
2024-01-01,1,4,473.45,4,74
2024-01-02,1,4,481.29,4,74
2024-01-03,1,4,455.64,4,74
2024-01-04,1,4,321.31,4,74
2024-01-05,1,4,316.45,4,74
2024-01-06,1,4,459.85,4,74
2024-01-07,1,4,485.35,4,74
2024-01-08,1,4,326.17,4,74
2024-01-09,1,4,455.08,4,74
2024-01-10,1,4,712.3,4,74
2024-01-11,1,4,361.68,4,74
2024-01-12,1,4,365.91,4,74
2024-01-13,1,4,205.05,4,74
2024-01-14,1,4,386.84,4,74
2024-01-15,1,4,401.03,4,74
2024-01-16,1,4,615.67,4,74
2024-01-17,1,4,591.54,4,74
2024-01-18,1,4,421.13,4,74
2024-01-19,1,4,327.62,4,74
2024-01-20,1,4,473.22,4,74
2024-01-21,1,4,505.45,4,74
2024-01-22,1,4,405.5,4,74
2024-01-23,1,4,795.09,4,74
2024-01-24,1,4,376.35,4,74
2024-01-25,1,4,410.91,4,74
2024-01-26,1,4,173.26,4,74
2024-01-27,1,4,333.58,4,74
2024-01-28,1,4,309.28,4,74
2024-01-29,1,4,531.0,4,74
2024-01-30,1,4,319.0,4,74
2024-01-31,1,4,451.22,4,74
2024-02-01,1,4,355.78,4,74
2024-02-02,1,4,390.55,4,74
2024-02-03,1,4,550.81,4,74
2024-02-04,1,4,526.84,4,74
2024-02-05,1,4,416.45,4,74
2024-02-06,1,4,586.08,4,74
2024-02-07,1,4,413.78,4,74
2024-02-08,1,4,241.56,4,74
2024-02-09,1,4,265.39,4,74
2024-02-10,1,4,528.63,4,74
2024-02-11,1,4,310.24,4,74
2024-02-12,1,4,568.72,4,74
2024-02-13,1,4,447.92,4,74
2024-02-14,1,4,446.63,4,74
2024-02-15,1,4,458.66,4,74
2024-02-16,1,4,369.52,4,74
2024-02-17,1,4,517.02,4,74
2024-02-18,1,4,318.91,4,74
2024-02-19,1,4,444.41,4,74
2024-02-20,1,4,629.13,4,74
2024-02-21,1,4,607.68,4,74
2024-02-22,1,4,435.58,4,74
2024-02-23,1,4,422.29,4,74
2024-02-24,1,4,616.42,4,74
2024-02-25,1,4,725.05,4,74
2024-02-26,1,4,292.0,4,74
2024-02-27,1,4,573.77,4,74
2024-02-28,1,4,441.99,4,74
2024-02-29,1,4,545.94,4,74
2024-03-01,1,4,428.57,4,74
2024-03-02,1,4,530.3,4,74
2024-03-03,1,4,397.59,4,74
2024-03-04,1,4,414.89,4,74
2024-03-05,1,4,433.72,4,74
2024-03-06,1,4,543.37,4,74
2024-03-07,1,4,427.45,4,74
2024-03-08,1,4,380.1,4,74
2024-03-09,1,4,393.9,4,74
2024-03-10,1,4,663.78,4,74
2024-03-11,1,4,272.85,4,74
2024-03-12,1,4,423.01,4,74
2024-03-13,1,4,270.01,4,74
2024-03-14,1,4,467.9,4,74
2024-03-15,1,4,309.4,4,74
2024-03-16,1,4,270.93,4,74
2024-03-17,1,4,410.68,4,74
2024-03-18,1,4,338.37,4,74
2024-03-19,1,4,479.59,4,74
2024-03-20,1,4,384.29,4,74
2024-03-21,1,4,544.57,4,74
2024-03-22,1,4,217.4,4,74
2024-03-23,1,4,469.78,4,74
2024-03-24,1,4,301.91,4,74
2024-03-25,1,4,500.43,4,74
2024-03-26,1,4,623.08,4,74
2024-03-27,1,4,283.55,4,74
2024-03-28,1,4,407.15,4,74
2024-03-29,1,4,299.54,4,74
2024-03-30,1,4,278.75,4,74
2024-03-31,1,4,287.72,4,74
2024-04-01,1,4,406.31,4,74
2024-04-02,1,4,454.32,4,74
2024-04-03,1,4,262.52,4,74
2024-04-04,1,4,420.47,4,74
2024-04-05,1,4,202.3,4,74
2024-04-06,1,4,275.11,4,74
2024-04-07,1,4,280.02,4,74
2024-04-08,1,4,342.63,4,74
2024-04-09,1,4,293.02,4,74
2024-04-10,1,4,658.52,4,74
2024-04-11,1,4,539.56,4,74
2024-04-12,1,4,388.45,4,74
2024-04-13,1,4,315.43,4,74
2024-04-14,1,4,655.53,4,74
2024-04-15,1,4,520.06,4,74
2024-04-16,1,4,360.34,4,74
2024-04-17,1,4,455.64,4,74
2024-04-18,1,4,447.41,4,74
2024-04-19,1,4,409.58,4,74
2024-04-20,1,4,245.3,4,74
2024-04-21,1,4,420.71,4,74
2024-04-22,1,4,462.2,4,74
2024-04-23,1,4,347.52,4,74
2024-04-24,1,4,448.53,4,74
2024-04-25,1,4,425.15,4,74
2024-04-26,1,4,295.3,4,74
2024-04-27,1,4,372.79,4,74
2024-04-28,1,4,400.87,4,74
2024-04-29,1,4,460.22,4,74
2024-04-30,1,4,715.05,4,74
2024-05-01,1,4,507.95,4,74
2024-05-02,1,4,406.07,4,74
2024-05-03,1,4,489.83,4,74
2024-05-04,1,4,328.02,4,74
2024-05-05,1,4,558.28,4,74
2024-05-06,1,4,359.2,4,74
2024-05-07,1,4,423.86,4,74
2024-05-08,1,4,699.58,4,74
2024-05-09,1,4,250.73,4,74
2024-05-10,1,4,494.97,4,74
2024-05-11,1,4,420.72,4,74
2024-05-12,1,4,539.1,4,74
2024-05-13,1,4,512.03,4,74
2024-05-14,1,4,522.32,4,74
2024-05-15,1,4,367.42,4,74
2024-05-16,1,4,454.96,4,74
2024-05-17,1,4,366.68,4,74
2024-05-18,1,4,477.68,4,74
2024-05-19,1,4,464.12,4,74
2024-05-20,1,4,428.19,4,74
2024-05-21,1,4,465.3,4,74
2024-05-22,1,4,546.5,4,74
2024-05-23,1,4,405.94,4,74
2024-05-24,1,4,512.45,4,74
2024-05-25,1,4,431.18,4,74
2024-05-26,1,4,518.57,4,74
2024-05-27,1,4,298.98,4,74
2024-05-28,1,4,623.39,4,74
2024-05-29,1,4,599.07,4,74
2024-05-30,1,4,577.63,4,74
2024-05-31,1,4,515.06,4,74
2024-06-01,1,4,511.4,4,74
2024-06-02,1,4,441.95,4,74
2024-06-03,1,4,476.26,4,74
2024-06-04,1,4,467.67,4,74
2024-06-05,1,4,764.1,4,74
2024-06-06,1,4,573.16,4,74
2024-06-07,1,4,284.43,4,74
2024-06-08,1,4,340.6,4,74
2024-06-09,1,4,380.53,4,74
2024-06-10,1,4,329.25,4,74
2024-06-11,1,4,593.45,4,74
2024-06-12,1,4,536.54,4,74
2024-06-13,1,4,375.54,4,74
2024-06-14,1,4,425.51,4,74
2024-06-15,1,4,333.54,4,74
2024-06-16,1,4,439.53,4,74
2024-06-17,1,4,271.35,4,74
2024-06-18,1,4,654.39,4,74
2024-06-19,1,4,417.98,4,74
2024-06-20,1,4,449.72,4,74
2024-06-21,1,4,290.82,4,74
2024-06-22,1,4,350.89,4,74
2024-06-23,1,4,513.06,4,74
2024-06-24,1,4,560.66,4,74
2024-06-25,1,4,597.17,4,74
2024-06-26,1,4,402.25,4,74
2024-06-27,1,4,417.2,4,74
2024-06-28,1,4,387.19,4,74
2024-06-29,1,4,387.15,4,74
2024-06-30,1,4,301.51,4,74
2024-07-01,1,4,508.19,4,74
2024-07-02,1,4,556.44,4,74
2024-07-03,1,4,299.82,4,74
2024-07-04,1,4,367.66,4,74
2024-07-05,1,4,454.57,4,74
2024-07-06,1,4,583.49,4,74
2024-07-07,1,4,754.44,4,74
2024-07-08,1,4,531.71,4,74
2024-07-09,1,4,514.69,4,74
2024-07-10,1,4,623.19,4,74
2024-07-11,1,4,475.77,4,74
2024-07-12,1,4,346.61,4,74
2024-07-13,1,4,358.36,4,74
2024-07-14,1,4,480.17,4,74
2024-07-15,1,4,409.87,4,74
2024-07-16,1,4,532.21,4,74
2024-07-17,1,4,507.92,4,74
2024-07-18,1,4,495.58,4,74
2024-07-19,1,4,306.42,4,74
2024-07-20,1,4,274.97,4,74
2024-07-21,1,4,536.07,4,74
2024-07-22,1,4,469.94,4,74
2024-07-23,1,4,581.84,4,74
2024-07-24,1,4,402.62,4,74
2024-07-25,1,4,477.19,4,74
2024-07-26,1,4,328.67,4,74
2024-07-27,1,4,417.15,4,74
2024-07-28,1,4,191.99,4,74
2024-07-29,1,4,511.43,4,74
2024-07-30,1,4,443.27,4,74
2024-07-31,1,4,494.3,4,74
2024-08-01,1,4,426.11,4,74
2024-08-02,1,4,254.28,4,74
2024-08-03,1,4,435.24,4,74
2024-08-04,1,4,799.49,4,74
2024-08-05,1,4,246.99,4,74
2024-08-06,1,4,747.23,4,74
2024-08-07,1,4,539.91,4,74
2024-08-08,1,4,456.05,4,74
2024-08-09,1,4,498.41,4,74
2024-08-10,1,4,331.84,4,74
2024-08-11,1,4,319.9,4,74
2024-08-12,1,4,367.0,4,74
2024-08-13,1,4,602.32,4,74
2024-08-14,1,4,539.05,4,74
2024-08-15,1,4,460.34,4,74
2024-08-16,1,4,306.26,4,74
2024-08-17,1,4,195.07,4,74
2024-08-18,1,4,328.04,4,74
2024-08-19,1,4,323.55,4,74
2024-08-20,1,4,528.24,4,74
2024-08-21,1,4,510.95,4,74
2024-08-22,1,4,519.05,4,74
2024-08-23,1,4,400.84,4,74
2024-08-24,1,4,386.52,4,74
2024-08-25,1,4,361.9,4,74
2024-08-26,1,4,262.88,4,74
2024-08-27,1,4,442.05,4,74
2024-08-28,1,4,492.24,4,74
2024-08-29,1,4,304.34,4,74
2024-08-30,1,4,396.78,4,74
2024-08-31,1,4,465.62,4,74
2024-09-01,1,4,725.17,4,74
2024-09-02,1,4,796.74,4,74
2024-09-03,1,4,510.02,4,74
2024-09-04,1,4,330.45,4,74
2024-09-05,1,4,330.47,4,74
2024-09-06,1,4,335.72,4,74
2024-09-07,1,4,415.21,4,74
2024-09-08,1,4,530.52,4,74
2024-09-09,1,4,417.75,4,74
2024-09-10,1,4,337.53,4,74
2024-09-11,1,4,759.32,4,74
2024-09-12,1,4,420.11,4,74
2024-09-13,1,4,308.4,4,74
2024-09-14,1,4,321.27,4,74
2024-09-15,1,4,484.96,4,74
2024-09-16,1,4,335.46,4,74
2024-09-17,1,4,436.33,4,74
2024-09-18,1,4,466.71,4,74
2024-09-19,1,4,367.44,4,74
2024-09-20,1,4,384.01,4,74
2024-09-21,1,4,176.89,4,74
2024-09-22,1,4,471.92,4,74
2024-09-23,1,4,461.7,4,74
2024-09-24,1,4,519.71,4,74
2024-09-25,1,4,544.41,4,74
2024-09-26,1,4,490.77,4,74
2024-09-27,1,4,459.17,4,74
2024-09-28,1,4,279.2,4,74
2024-09-29,1,4,464.14,4,74
2024-09-30,1,4,472.25,4,74
2024-10-01,1,4,793.18,4,74
2024-10-02,1,4,351.0,4,74
2024-10-03,1,4,386.53,4,74
2024-10-04,1,4,381.39,4,74
2024-10-05,1,4,382.86,4,74
2024-10-06,1,4,470.49,4,74
2024-10-07,1,4,375.69,4,74
2024-10-08,1,4,271.75,4,74
2024-10-09,1,4,555.89,4,74
2024-10-10,1,4,327.11,4,74
2024-10-11,1,4,335.83,4,74
2024-10-12,1,4,348.06,4,74
2024-10-13,1,4,705.89,4,74
2024-10-14,1,4,430.1,4,74
2024-10-15,1,4,413.11,4,74
2024-10-16,1,4,534.77,4,74
2024-10-17,1,4,339.59,4,74
2023-10-19,2,1,489.8,5,66
2023-10-20,2,1,406.97,5,66
2023-10-21,2,1,444.48,5,66
